Local_Date_Time,RIC,Price,Volume
2021-02-24,TXN.O,179.39,942912
2021-02-25,TXN.O,170.53,957424
2021-02-26,TXN.O,172.27,1285084
2021-03-01,TXN.O,177.67,871045
2021-03-02,TXN.O,174.89,1284953
2021-03-03,TXN.O,170.59,948109
2021-03-04,TXN.O,163.25,791392
2021-03-05,TXN.O,167.94,886992
2021-03-08,TXN.O,162.11,1044037
2021-03-09,TXN.O,170.36,1332072
2021-03-10,TXN.O,169.42,582365
2021-03-11,TXN.O,174.95,959419
2021-03-12,TXN.O,173.57,910590
2021-03-15,TXN.O,174.91,742157
2021-03-16,TXN.O,177.14,656598
2021-03-17,TXN.O,179.35,663279
2021-03-18,TXN.O,174.36,927625
2021-03-19,TXN.O,175.98,3913656
2021-03-22,TXN.O,180.1,1257975
2021-03-23,TXN.O,178.78,885999
2021-03-24,TXN.O,178.9,1014571
2021-03-25,TXN.O,178.49,661860
2021-03-26,TXN.O,188.2,854746
2021-03-29,TXN.O,186.18,938695
2021-03-30,TXN.O,185.94,721790
2021-03-31,TXN.O,188.99,1428203
2021-04-01,TXN.O,192.06,782944
2021-04-05,TXN.O,196.93,708256
2021-04-06,TXN.O,194.59,616758
2021-04-07,TXN.O,193.09,456302
2021-04-08,TXN.O,195.2,468398
2021-04-09,TXN.O,195.43,831314
2021-04-12,TXN.O,192.43,1111191
2021-04-13,TXN.O,191.24,786451
2021-04-14,TXN.O,190.33,688163
2021-04-15,TXN.O,193.17,680748
2021-04-16,TXN.O,191.93,1315401
2021-04-19,TXN.O,187.06,1433696
2021-04-20,TXN.O,185.27,546448
2021-04-21,TXN.O,188.9,1325053
2021-04-22,TXN.O,185.8,549021
2021-04-23,TXN.O,188.82,676241
2021-04-26,TXN.O,191.36,788396
2021-04-27,TXN.O,190.21,530027
2021-04-28,TXN.O,181.82,743072
2021-04-29,TXN.O,185.82,471777
2021-04-30,TXN.O,180.51,1234486
2021-05-03,TXN.O,178.795,533342
2021-05-04,TXN.O,179.03,779162
2021-05-05,TXN.O,181.65,739847
2021-05-06,TXN.O,184.27,666712
2021-05-07,TXN.O,187.76,477207
2021-05-10,TXN.O,182.05,865298
2021-05-11,TXN.O,183.2,511333
2021-05-12,TXN.O,176.6,948900
2021-05-13,TXN.O,178.99,594548
2021-05-14,TXN.O,183.27,841935
2021-05-17,TXN.O,180.83,765175
2021-05-18,TXN.O,178.87,399605
2021-05-19,TXN.O,181.72,961010
2021-05-20,TXN.O,185.3,1073596
2021-05-21,TXN.O,185.01,457056
2021-05-24,TXN.O,188.69,689855
2021-05-25,TXN.O,188.7,544722
2021-05-26,TXN.O,188.36,717993
2021-05-27,TXN.O,189.13,3374074
2021-05-28,TXN.O,189.82,602841
2021-06-01,TXN.O,189.0,436856
2021-06-02,TXN.O,190.75,524159
2021-06-03,TXN.O,186.0,630435
2021-06-04,TXN.O,190.07,568239
2021-06-07,TXN.O,188.55,525624
2021-06-08,TXN.O,186.93,404552
2021-06-09,TXN.O,186.45,350633
2021-06-10,TXN.O,188.0,606252
2021-06-11,TXN.O,188.67,374610
2021-06-14,TXN.O,190.26,456464
2021-06-15,TXN.O,188.61,588819
2021-06-16,TXN.O,187.73,584587
2021-06-17,TXN.O,187.65,588500
2021-06-18,TXN.O,183.07,2564206
2021-06-21,TXN.O,186.11,630577
2021-06-22,TXN.O,187.04,887880
2021-06-23,TXN.O,186.1,395844
2021-06-24,TXN.O,188.61,503722
2021-06-25,TXN.O,188.17,1098036
2021-06-28,TXN.O,191.53,624774
2021-06-29,TXN.O,192.88,298196
2021-06-30,TXN.O,192.3,632546
2021-07-01,TXN.O,190.84,442846
2021-07-02,TXN.O,192.21,403317
2021-07-06,TXN.O,191.2,542261
2021-07-07,TXN.O,189.78,469654
2021-07-08,TXN.O,188.24,542858
2021-07-09,TXN.O,190.27,829353
2021-07-12,TXN.O,191.92,1017237
2021-07-13,TXN.O,191.2,305926
2021-07-14,TXN.O,191.28,983270
2021-07-15,TXN.O,188.26,667176
2021-07-16,TXN.O,186.12,531083
2021-07-19,TXN.O,186.24,603996
2021-07-20,TXN.O,187.77,834993
2021-07-21,TXN.O,194.24,953854
2021-07-22,TXN.O,183.91,828689
2021-07-23,TXN.O,186.85,538455
2021-07-26,TXN.O,188.26,897219
2021-07-27,TXN.O,185.13,562585
2021-07-28,TXN.O,186.85,433676
2021-07-29,TXN.O,189.83,408014
2021-07-30,TXN.O,190.62,455165
2021-08-02,TXN.O,190.72,321209
2021-08-03,TXN.O,189.34,591240
2021-08-04,TXN.O,192.38,481439
2021-08-05,TXN.O,193.16,286106
2021-08-06,TXN.O,192.96,410170
2021-08-09,TXN.O,190.45,253904
2021-08-10,TXN.O,189.65,735613
2021-08-11,TXN.O,189.5,281048
2021-08-12,TXN.O,187.87,961450
2021-08-13,TXN.O,188.7,281753
2021-08-16,TXN.O,189.85,505500
2021-08-17,TXN.O,186.32,666089
2021-08-18,TXN.O,183.8,428275
2021-08-19,TXN.O,185.04,777503
2021-08-20,TXN.O,184.97,823990
2021-08-23,TXN.O,187.85,502216
2021-08-24,TXN.O,187.82,628356
2021-08-25,TXN.O,188.09,580799
2021-08-26,TXN.O,187.97,768561
2021-08-27,TXN.O,190.52,503105
2021-08-30,TXN.O,191.43,466234
2021-08-31,TXN.O,190.91,1006179
2021-09-01,TXN.O,188.35,430514
2020-09-01,VRSK.O,187.69,90857
2020-09-02,VRSK.O,192.79,156661
2020-09-03,VRSK.O,187.28,141890
2020-09-04,VRSK.O,182.77,78276
2020-09-08,VRSK.O,178.09,97249
2020-09-09,VRSK.O,182.96,96634
2020-09-10,VRSK.O,181.5,94143
2020-09-11,VRSK.O,181.64,85175
2020-09-14,VRSK.O,185.08,262737
2020-09-15,VRSK.O,187.84,76603
2020-09-16,VRSK.O,186.79,118855
2020-09-17,VRSK.O,184.79,138406
2020-09-18,VRSK.O,181.58,282047
2020-09-21,VRSK.O,178.68,161329
2020-09-22,VRSK.O,180.39,127338
2020-09-23,VRSK.O,177.08,110016
2020-09-24,VRSK.O,177.23,62087
2020-09-25,VRSK.O,181.34,72464
2020-09-28,VRSK.O,184.52,163461
2020-09-29,VRSK.O,184.38,86179
2020-09-30,VRSK.O,185.31,252080
2020-10-01,VRSK.O,185.64,89905
2020-10-02,VRSK.O,182.1,79347
2020-10-05,VRSK.O,181.79,58339
2020-10-06,VRSK.O,179.79,88042
2020-10-07,VRSK.O,183.03,102942
2020-10-08,VRSK.O,184.9,57676
2020-10-09,VRSK.O,187.18,90807
2020-10-12,VRSK.O,192.75,145195
2020-10-13,VRSK.O,193.65,95648
2020-10-14,VRSK.O,191.76,122039
2020-10-15,VRSK.O,192.02,50406
2020-10-16,VRSK.O,192.47,86898
2020-10-19,VRSK.O,188.5,80065
2020-10-20,VRSK.O,190.36,48138
2020-10-21,VRSK.O,189.18,76360
2020-10-22,VRSK.O,188.88,40344
2020-10-23,VRSK.O,189.25,46983
2020-10-26,VRSK.O,185.49,76211
2020-10-27,VRSK.O,185.15,93435
2020-10-28,VRSK.O,179.49,129982
2020-10-29,VRSK.O,179.22,98435
2020-10-30,VRSK.O,177.97,300673
2020-11-02,VRSK.O,182.15,153574
2020-11-03,VRSK.O,187.95,83027
2020-11-04,VRSK.O,196.39,140667
2020-11-05,VRSK.O,194.41,81959
2020-11-06,VRSK.O,197.35,78486
2020-11-09,VRSK.O,196.31,112678
2020-11-10,VRSK.O,195.1,110999
2020-11-11,VRSK.O,199.83,93752
2020-11-12,VRSK.O,199.18,50050
2020-11-13,VRSK.O,203.7,93368
2020-11-16,VRSK.O,205.25,91763
2020-11-17,VRSK.O,205.28,86785
2020-11-18,VRSK.O,203.9,81817
2020-11-19,VRSK.O,205.72,183730
2020-11-20,VRSK.O,204.37,108726
2020-11-23,VRSK.O,198.12,86422
2020-11-24,VRSK.O,194.48,148703
2020-11-25,VRSK.O,195.62,96292
2020-11-27,VRSK.O,198.23,52373
2020-11-30,VRSK.O,198.31,238007
2020-12-01,VRSK.O,200.14,118098
2020-12-02,VRSK.O,195.99,134612
2020-12-03,VRSK.O,193.85,84567
2020-12-04,VRSK.O,195.68,80733
2020-12-07,VRSK.O,194.45,110767
2020-12-08,VRSK.O,194.93,61671
2020-12-09,VRSK.O,193.45,115159
2020-12-10,VRSK.O,192.2,69650
2020-12-11,VRSK.O,193.99,81453
2020-12-14,VRSK.O,194.77,122128
2020-12-15,VRSK.O,196.14,91130
2020-12-16,VRSK.O,195.88,186682
2020-12-17,VRSK.O,201.24,119719
2020-12-18,VRSK.O,204.47,574155
2020-12-21,VRSK.O,202.77,97671
2020-12-22,VRSK.O,201.93,79225
2020-12-23,VRSK.O,199.97,55162
2020-12-24,VRSK.O,201.23,20175
2020-12-28,VRSK.O,207.98,80660
2020-12-29,VRSK.O,205.67,50597
2020-12-30,VRSK.O,205.78,51792
2020-12-31,VRSK.O,207.59,102965
2021-01-04,VRSK.O,202.88,138303
2021-01-05,VRSK.O,201.97,94421
2021-01-06,VRSK.O,200.06,115010
2021-01-07,VRSK.O,200.97,124787
2021-01-08,VRSK.O,200.9,102861
2021-01-11,VRSK.O,197.87,94008
2021-01-12,VRSK.O,196.64,56164
2021-01-13,VRSK.O,196.88,87859
2021-01-14,VRSK.O,193.88,73310
2021-01-15,VRSK.O,190.02,104636
2021-01-19,VRSK.O,191.37,95781
2021-01-20,VRSK.O,194.71,108720
2021-01-21,VRSK.O,194.87,95176
2021-01-22,VRSK.O,192.76,84132
2021-01-25,VRSK.O,188.68,114982
2021-01-26,VRSK.O,188.5,65640
2021-01-27,VRSK.O,184.27,119843
2021-01-28,VRSK.O,186.43,109134
2021-01-29,VRSK.O,183.5,164447
2021-02-01,VRSK.O,185.94,111473
2021-02-02,VRSK.O,188.7,106121
2021-02-03,VRSK.O,186.87,142945
2021-02-04,VRSK.O,188.39,79680
2021-02-05,VRSK.O,187.43,128832
2021-02-08,VRSK.O,188.86,78797
2021-02-09,VRSK.O,190.51,57242
2021-02-10,VRSK.O,190.82,48698
2021-02-11,VRSK.O,189.3,75461
2021-02-12,VRSK.O,189.5,114886
2021-02-16,VRSK.O,188.36,80954
2021-02-17,VRSK.O,188.56,66134
2021-02-18,VRSK.O,192.02,106651
2021-02-19,VRSK.O,190.49,211839
2021-02-22,VRSK.O,186.24,138022
2021-02-23,VRSK.O,185.36,86608
2021-02-24,VRSK.O,167.53,174195
2021-02-25,VRSK.O,164.29,225309
2021-02-26,VRSK.O,163.85,209432
2021-03-01,VRSK.O,167.04,419035
2021-03-02,VRSK.O,166.38,465200
2021-03-03,VRSK.O,164.81,185020
2021-03-04,VRSK.O,161.65,407690
2021-03-05,VRSK.O,168.12,265368
2021-03-08,VRSK.O,171.65,165590
2021-03-09,VRSK.O,174.42,155732
2021-03-10,VRSK.O,174.86,99935
2021-03-11,VRSK.O,173.21,118233
2021-03-12,VRSK.O,171.76,71247
2021-03-15,VRSK.O,174.59,149923
2021-03-16,VRSK.O,172.97,104391
2021-03-17,VRSK.O,171.94,120143
2021-03-18,VRSK.O,170.55,806032
2021-03-19,VRSK.O,171.87,559191
2021-03-22,VRSK.O,174.82,154657
2021-03-23,VRSK.O,177.59,159554
2021-03-24,VRSK.O,176.93,503586
2021-03-25,VRSK.O,174.78,99335
2021-03-26,VRSK.O,178.63,104280
2021-03-29,VRSK.O,180.32,335069
2021-03-30,VRSK.O,175.95,92189
2021-03-31,VRSK.O,176.69,159202
2021-04-01,VRSK.O,179.81,68799
2021-04-05,VRSK.O,181.55,231416
2021-04-06,VRSK.O,180.89,111246
2021-04-07,VRSK.O,179.99,104008
2021-04-08,VRSK.O,181.21,105837
2021-04-09,VRSK.O,182.7,206670
2021-04-12,VRSK.O,182.5,64919
2021-04-13,VRSK.O,183.57,120486
2021-04-14,VRSK.O,181.95,161529
2021-04-15,VRSK.O,184.5,361961
2021-04-16,VRSK.O,185.46,109778
2021-04-19,VRSK.O,184.53,399533
2021-04-20,VRSK.O,184.44,297741
2021-04-21,VRSK.O,185.38,425437
2021-04-22,VRSK.O,187.26,76541
2021-04-23,VRSK.O,188.88,139489
2021-04-26,VRSK.O,186.47,116888
2021-04-27,VRSK.O,187.2,96015
2021-04-28,VRSK.O,187.26,68643
2021-04-29,VRSK.O,188.6,68590
2021-04-30,VRSK.O,188.2,112338
2021-05-03,VRSK.O,188.55,86154
2021-05-04,VRSK.O,188.52,99447
2021-05-05,VRSK.O,172.63,106888
2021-05-06,VRSK.O,175.02,119605
2021-05-07,VRSK.O,178.77,128962
2021-05-10,VRSK.O,179.56,114194
2021-05-11,VRSK.O,175.08,98926
2021-05-12,VRSK.O,172.0,119086
2021-05-13,VRSK.O,173.58,121792
2021-05-14,VRSK.O,175.0,78550
2021-05-17,VRSK.O,172.94,137789
2021-05-18,VRSK.O,172.06,83824
2021-05-19,VRSK.O,173.07,82106
2021-05-20,VRSK.O,173.35,188589
2021-05-21,VRSK.O,173.51,171138
2021-05-24,VRSK.O,174.17,142529
2021-05-25,VRSK.O,173.7,95461
2021-05-26,VRSK.O,172.98,66378
2021-05-27,VRSK.O,172.13,240178
2021-05-28,VRSK.O,172.83,165112
2021-06-01,VRSK.O,171.18,117115
2021-06-02,VRSK.O,172.68,67127
2021-06-03,VRSK.O,171.83,63265
2021-06-04,VRSK.O,172.65,61786
2021-06-07,VRSK.O,167.8,150798
2021-06-08,VRSK.O,169.5,81184
2021-06-09,VRSK.O,169.92,155863
2021-06-10,VRSK.O,170.82,98749
2021-06-11,VRSK.O,172.2,77679
2021-06-14,VRSK.O,173.27,77298
2021-06-15,VRSK.O,172.57,88550
2021-06-16,VRSK.O,170.9,384674
2021-06-17,VRSK.O,172.99,133540
2021-06-18,VRSK.O,171.09,448906
2021-06-21,VRSK.O,174.91,135990
2021-06-22,VRSK.O,175.26,129161
2021-06-23,VRSK.O,171.7,117062
2021-06-24,VRSK.O,173.31,64990
2021-06-25,VRSK.O,174.7,603143
2021-06-28,VRSK.O,173.98,273399
2021-06-29,VRSK.O,174.33,61759
2021-06-30,VRSK.O,174.72,222989
2021-07-01,VRSK.O,176.8,94990
2021-07-02,VRSK.O,177.5,93869
2021-07-06,VRSK.O,177.61,64355
2021-07-07,VRSK.O,182.09,100043
2021-07-08,VRSK.O,181.21,81513
2021-07-09,VRSK.O,181.71,145456
2021-07-12,VRSK.O,180.02,125133
2021-07-13,VRSK.O,181.17,87929
2021-07-14,VRSK.O,182.33,85077
2021-07-15,VRSK.O,184.76,67874
2021-07-16,VRSK.O,186.99,122827
2021-07-19,VRSK.O,184.31,100138
2021-07-20,VRSK.O,187.43,158783
2021-07-21,VRSK.O,187.09,76978
2021-07-22,VRSK.O,187.2,50271
2021-07-23,VRSK.O,188.39,97817
2021-07-26,VRSK.O,186.82,63890
2021-07-27,VRSK.O,186.7,75445
2021-07-28,VRSK.O,185.27,72665
2021-07-29,VRSK.O,187.81,50095
2021-07-30,VRSK.O,189.94,91300
2021-08-02,VRSK.O,190.0,45239
2021-08-03,VRSK.O,188.49,94117
2021-08-04,VRSK.O,187.48,123162
2021-08-05,VRSK.O,189.91,62843
2021-08-06,VRSK.O,188.13,68742
2021-08-09,VRSK.O,187.46,80418
2021-08-10,VRSK.O,187.5,273553
2021-08-11,VRSK.O,190.37,51572
2021-08-12,VRSK.O,190.13,75796
2021-08-13,VRSK.O,191.24,51865
2021-08-16,VRSK.O,191.4,343764
2021-08-17,VRSK.O,193.0,62977
2021-08-18,VRSK.O,190.76,85284
2021-08-19,VRSK.O,194.68,77596
2021-08-20,VRSK.O,196.39,717002
2021-08-23,VRSK.O,197.51,233783
2021-08-24,VRSK.O,197.17,251981
2021-08-25,VRSK.O,197.82,91520
2021-08-26,VRSK.O,197.78,182264
2021-08-27,VRSK.O,199.52,65692
2021-08-30,VRSK.O,200.78,59924
2021-08-31,VRSK.O,201.76,217235
2021-09-01,VRSK.O,203.06,59447
2020-09-01,VRSN.O,215.78,111936
2020-09-02,VRSN.O,219.7,79558
2020-09-03,VRSN.O,207.78,117753
2020-09-04,VRSN.O,203.54,87887
2020-09-08,VRSN.O,196.81,97614
2020-09-09,VRSN.O,200.33,87042
2020-09-10,VRSN.O,198.0,99621
2020-09-11,VRSN.O,198.13,94510
2020-09-14,VRSN.O,202.0,69004
2020-09-15,VRSN.O,204.33,51209
2020-09-16,VRSN.O,202.99,181273
2020-09-17,VRSN.O,203.49,207935
2020-09-18,VRSN.O,204.68,518011
2020-09-21,VRSN.O,202.89,282298
2020-09-22,VRSN.O,205.29,210798
2020-09-23,VRSN.O,200.14,98951
2020-09-24,VRSN.O,202.01,62554
2020-09-25,VRSN.O,205.58,69095
2020-09-28,VRSN.O,204.72,77936
2020-09-29,VRSN.O,204.91,51509
2020-09-30,VRSN.O,204.85,194386
2020-10-01,VRSN.O,207.22,70568
2020-10-02,VRSN.O,202.16,54265
2020-10-05,VRSN.O,203.45,61512
2020-10-06,VRSN.O,202.09,79817
2020-10-07,VRSN.O,203.82,61443
2020-10-08,VRSN.O,205.47,48851
2020-10-09,VRSN.O,209.56,58118
2020-10-12,VRSN.O,214.15,89359
2020-10-13,VRSN.O,216.0,69815
2020-10-14,VRSN.O,212.14,77745
2020-10-15,VRSN.O,208.6,51818
2020-10-16,VRSN.O,207.34,74988
2020-10-19,VRSN.O,203.17,65051
2020-10-20,VRSN.O,203.96,45875
2020-10-21,VRSN.O,205.56,76976
2020-10-22,VRSN.O,207.86,56719
2020-10-23,VRSN.O,200.8,98690
2020-10-26,VRSN.O,198.58,94055
2020-10-27,VRSN.O,199.06,77498
2020-10-28,VRSN.O,189.83,123472
2020-10-29,VRSN.O,191.59,95697
2020-10-30,VRSN.O,190.7,112174
2020-11-02,VRSN.O,189.2,48599
2020-11-03,VRSN.O,191.51,108629
2020-11-04,VRSN.O,203.39,81113
2020-11-05,VRSN.O,208.32,91325
2020-11-06,VRSN.O,206.67,64452
2020-11-09,VRSN.O,203.46,79428
2020-11-10,VRSN.O,199.98,70772
2020-11-11,VRSN.O,201.9,66900
2020-11-12,VRSN.O,198.97,43061
2020-11-13,VRSN.O,198.51,55161
2020-11-16,VRSN.O,194.88,75994
2020-11-17,VRSN.O,194.51,51994
2020-11-18,VRSN.O,194.26,49076
2020-11-19,VRSN.O,197.44,79367
2020-11-20,VRSN.O,196.44,148923
2020-11-23,VRSN.O,196.57,53101
2020-11-24,VRSN.O,197.46,127955
2020-11-25,VRSN.O,198.72,53328
2020-11-27,VRSN.O,200.52,24964
2020-11-30,VRSN.O,200.72,266284
2020-12-01,VRSN.O,200.75,76514
2020-12-02,VRSN.O,200.24,49203
2020-12-03,VRSN.O,200.81,59214
2020-12-04,VRSN.O,203.99,45350
2020-12-07,VRSN.O,205.26,81122
2020-12-08,VRSN.O,206.92,80237
2020-12-09,VRSN.O,204.41,80264
2020-12-10,VRSN.O,207.75,57100
2020-12-11,VRSN.O,209.99,53793
2020-12-14,VRSN.O,212.11,91653
2020-12-15,VRSN.O,213.51,78846
2020-12-16,VRSN.O,215.48,99397
2020-12-17,VRSN.O,217.93,104134
2020-12-18,VRSN.O,217.82,824649
2020-12-21,VRSN.O,214.89,73169
2020-12-22,VRSN.O,216.34,75794
2020-12-23,VRSN.O,214.01,52166
2020-12-24,VRSN.O,214.59,26220
2020-12-28,VRSN.O,216.8,46752
2020-12-29,VRSN.O,215.63,39428
2020-12-30,VRSN.O,214.5,36735
2020-12-31,VRSN.O,216.4,98075
2021-01-04,VRSN.O,213.58,118321
2021-01-05,VRSN.O,206.5,72161
2021-01-06,VRSN.O,199.51,107521
2021-01-07,VRSN.O,200.0,103646
2021-01-08,VRSN.O,202.44,134140
2021-01-11,VRSN.O,199.15,55013
2021-01-12,VRSN.O,198.58,71530
2021-01-13,VRSN.O,199.4,76090
2021-01-14,VRSN.O,195.7,62977
2021-01-15,VRSN.O,195.27,79158
2021-01-19,VRSN.O,197.08,73751
2021-01-20,VRSN.O,199.94,79705
2021-01-21,VRSN.O,197.14,40197
2021-01-22,VRSN.O,194.75,71609
2021-01-25,VRSN.O,192.0,55572
2021-01-26,VRSN.O,196.05,53354
2021-01-27,VRSN.O,194.58,101356
2021-01-28,VRSN.O,196.81,75989
2021-01-29,VRSN.O,194.07,111055
2021-02-01,VRSN.O,198.71,74484
2021-02-02,VRSN.O,202.46,75470
2021-02-03,VRSN.O,199.15,52884
2021-02-04,VRSN.O,199.31,59858
2021-02-05,VRSN.O,199.52,85659
2021-02-08,VRSN.O,200.52,60047
2021-02-09,VRSN.O,200.29,51975
2021-02-10,VRSN.O,203.15,72912
2021-02-11,VRSN.O,204.55,70773
2021-02-12,VRSN.O,202.39,93566
2021-02-16,VRSN.O,198.15,94654
2021-02-17,VRSN.O,199.11,76902
2021-02-18,VRSN.O,201.09,67405
2021-02-19,VRSN.O,197.95,103624
2021-02-22,VRSN.O,193.23,85735
2021-02-23,VRSN.O,192.06,52433
2021-02-24,VRSN.O,195.51,59506
2021-02-25,VRSN.O,190.36,89861
2021-02-26,VRSN.O,194.03,154290
2021-03-01,VRSN.O,195.8,80276
2021-03-02,VRSN.O,193.99,80983
2021-03-03,VRSN.O,190.48,113841
2021-03-04,VRSN.O,190.3,77563
2021-03-05,VRSN.O,193.77,92194
2021-03-08,VRSN.O,188.85,86722
2021-03-09,VRSN.O,191.99,90280
2021-03-10,VRSN.O,190.1,60738
2021-03-11,VRSN.O,192.02,57647
2021-03-12,VRSN.O,188.1,55950
2021-03-15,VRSN.O,190.37,77848
2021-03-16,VRSN.O,191.13,79948
2021-03-17,VRSN.O,190.74,140889
2021-03-18,VRSN.O,188.52,141814
2021-03-19,VRSN.O,192.05,519388
2021-03-22,VRSN.O,194.45,134235
2021-03-23,VRSN.O,196.26,92795
2021-03-24,VRSN.O,195.03,76288
2021-03-25,VRSN.O,193.38,90469
2021-03-26,VRSN.O,199.68,62963
2021-03-29,VRSN.O,201.18,83753
2021-03-30,VRSN.O,194.87,91200
2021-03-31,VRSN.O,198.76,147568
2021-04-01,VRSN.O,201.9,67135
2021-04-05,VRSN.O,206.18,66011
2021-04-06,VRSN.O,205.58,142439
2021-04-07,VRSN.O,204.37,53681
2021-04-08,VRSN.O,204.74,80443
2021-04-09,VRSN.O,205.3,54247
2021-04-12,VRSN.O,203.72,64598
2021-04-13,VRSN.O,205.19,71792
2021-04-14,VRSN.O,203.88,62457
2021-04-15,VRSN.O,208.32,74328
2021-04-16,VRSN.O,208.16,70485
2021-04-19,VRSN.O,207.26,91148
2021-04-20,VRSN.O,209.5,83327
2021-04-21,VRSN.O,211.11,69027
2021-04-22,VRSN.O,212.37,83346
2021-04-23,VRSN.O,211.47,86812
2021-04-26,VRSN.O,216.66,92589
2021-04-27,VRSN.O,220.05,84282
2021-04-28,VRSN.O,218.15,65683
2021-04-29,VRSN.O,219.62,61738
2021-04-30,VRSN.O,218.77,90102
2021-05-03,VRSN.O,221.25,98875
2021-05-04,VRSN.O,219.22,90595
2021-05-05,VRSN.O,218.4,57248
2021-05-06,VRSN.O,223.24,70937
2021-05-07,VRSN.O,222.89,72255
2021-05-10,VRSN.O,221.89,71403
2021-05-11,VRSN.O,221.46,64427
2021-05-12,VRSN.O,218.55,83831
2021-05-13,VRSN.O,219.25,62567
2021-05-14,VRSN.O,220.92,65184
2021-05-17,VRSN.O,219.66,58430
2021-05-18,VRSN.O,217.92,73105
2021-05-19,VRSN.O,218.02,74890
2021-05-20,VRSN.O,222.95,76005
2021-05-21,VRSN.O,221.39,163220
2021-05-24,VRSN.O,224.5,61415
2021-05-25,VRSN.O,224.5,48942
2021-05-26,VRSN.O,223.61,68471
2021-05-27,VRSN.O,220.4,111287
2021-05-28,VRSN.O,219.92,96197
2021-06-01,VRSN.O,217.08,71263
2021-06-02,VRSN.O,216.95,67319
2021-06-03,VRSN.O,216.0,89400
2021-06-04,VRSN.O,219.26,51344
2021-06-07,VRSN.O,218.93,68240
2021-06-08,VRSN.O,218.79,62614
2021-06-09,VRSN.O,217.81,53709
2021-06-10,VRSN.O,220.97,82463
2021-06-11,VRSN.O,221.0,63024
2021-06-14,VRSN.O,220.17,55387
2021-06-15,VRSN.O,220.78,65272
2021-06-16,VRSN.O,218.8,88404
2021-06-17,VRSN.O,223.26,92940
2021-06-18,VRSN.O,223.17,414844
2021-06-21,VRSN.O,224.74,95700
2021-06-22,VRSN.O,226.85,86666
2021-06-23,VRSN.O,226.31,60461
2021-06-24,VRSN.O,229.43,48621
2021-06-25,VRSN.O,227.73,941495
2021-06-28,VRSN.O,228.69,56022
2021-06-29,VRSN.O,229.78,75528
2021-06-30,VRSN.O,227.69,106332
2021-07-01,VRSN.O,229.19,54058
2021-07-02,VRSN.O,231.33,79654
2021-07-06,VRSN.O,231.47,109870
2021-07-07,VRSN.O,232.83,59507
2021-07-08,VRSN.O,231.81,75161
2021-07-09,VRSN.O,233.03,38030
2021-07-12,VRSN.O,229.16,55151
2021-07-13,VRSN.O,228.49,61298
2021-07-14,VRSN.O,230.64,56076
2021-07-15,VRSN.O,229.21,48377
2021-07-16,VRSN.O,229.74,50620
2021-07-19,VRSN.O,228.55,76842
2021-07-20,VRSN.O,229.43,81156
2021-07-21,VRSN.O,230.13,58428
2021-07-22,VRSN.O,233.53,77197
2021-07-23,VRSN.O,222.54,94456
2021-07-26,VRSN.O,222.96,75014
2021-07-27,VRSN.O,219.17,75300
2021-07-28,VRSN.O,216.24,69562
2021-07-29,VRSN.O,216.04,41413
2021-07-30,VRSN.O,216.37,71057
2021-08-02,VRSN.O,216.44,33089
2021-08-03,VRSN.O,215.77,53794
2021-08-04,VRSN.O,213.88,56813
2021-08-05,VRSN.O,214.87,64025
2021-08-06,VRSN.O,213.91,86201
2021-08-09,VRSN.O,214.39,63196
2021-08-10,VRSN.O,211.96,49206
2021-08-11,VRSN.O,211.74,42297
2021-08-12,VRSN.O,210.3,35988
2021-08-13,VRSN.O,209.44,43195
2021-08-16,VRSN.O,210.6,80517
2021-08-17,VRSN.O,211.55,51476
2021-08-18,VRSN.O,208.71,69124
2021-08-19,VRSN.O,211.84,55597
2021-08-20,VRSN.O,213.04,112243
2021-08-23,VRSN.O,214.69,68287
2021-08-24,VRSN.O,213.36,61695
2021-08-25,VRSN.O,211.96,86860
2021-08-26,VRSN.O,212.73,63139
2021-08-27,VRSN.O,214.66,57327
2021-08-30,VRSN.O,216.15,46189
2021-08-31,VRSN.O,216.26,203393
2021-09-01,VRSN.O,218.51,50361
2020-09-01,VRTX.O,275.49,142107
2020-09-02,VRTX.O,281.89,148781
2020-09-03,VRTX.O,267.42,188366
2020-09-04,VRTX.O,266.5,200326
2020-09-08,VRTX.O,258.61,176734
2020-09-09,VRTX.O,263.04,175589
2020-09-10,VRTX.O,255.65,149491
2020-09-11,VRTX.O,257.96,158111
2020-09-14,VRTX.O,264.8,240741
2020-09-15,VRTX.O,266.85,103235
2020-09-16,VRTX.O,267.55,139118
2020-09-17,VRTX.O,271.46,146933
2020-09-18,VRTX.O,265.39,468299
2020-09-21,VRTX.O,264.0,184672
2020-09-22,VRTX.O,267.58,102832
2020-09-23,VRTX.O,263.82,173078
2020-09-24,VRTX.O,263.13,169961
2020-09-25,VRTX.O,268.18,135838
2020-09-28,VRTX.O,267.73,169569
2020-09-29,VRTX.O,270.31,89729
2020-09-30,VRTX.O,272.12,354805
2020-10-01,VRTX.O,273.51,125303
2020-10-02,VRTX.O,260.8,135888
2020-10-05,VRTX.O,268.98,171683
2020-10-06,VRTX.O,260.98,127654
2020-10-07,VRTX.O,265.82,167942
2020-10-08,VRTX.O,268.53,97381
2020-10-09,VRTX.O,269.95,132099
2020-10-12,VRTX.O,274.6,213353
2020-10-13,VRTX.O,276.09,130788
2020-10-14,VRTX.O,271.46,134472
2020-10-15,VRTX.O,215.28,276384
